subjID learning task fribbleID label rt resp trialType trialIndex acc Experiment.Version category frequency
1431958 FL learningBlock2 10275 FLdep NA NA audio-keyboard-response 94 NA 14 1 75
1431958 FL learningBlock2 22075 FLbim NA NA audio-keyboard-response 97 NA 14 2 75
1431958 FL learningBlock2 31375 FLtob NA NA audio-keyboard-response 100 NA 14 3 75
1431958 FL learningBlock2 22875 FLbim NA NA audio-keyboard-response 103 NA 14 2 75
1431958 FL learningBlock2 12875 FLdep NA NA audio-keyboard-response 106 NA 14 1 75
1431958 FL learningBlock2 31975 FLtob NA NA audio-keyboard-response 109 NA 14 3 75
1431958 FL learningBlock2 13275 FLdep NA NA audio-keyboard-response 112 NA 14 1 75
1431958 FL learningBlock2 31075 FLtob NA NA audio-keyboard-response 115 NA 14 3 75
1431958 FL learningBlock2 32875 FLtob NA NA audio-keyboard-response 118 NA 14 3 75
1431958 FL learningBlock2 10425 FLdep NA NA audio-keyboard-response 121 NA 14 1 25
1431958 FL learningBlock2 21075 FLbim NA NA audio-keyboard-response 124 NA 14 2 75
1431958 FL learningBlock2 20425 FLbim NA NA audio-keyboard-response 127 NA 14 2 25
1431958 FL learningBlock2 22775 FLbim NA NA audio-keyboard-response 130 NA 14 2 75
1431958 FL learningBlock2 31625 FLtob NA NA audio-keyboard-response 133 NA 14 3 25
1431958 FL learningBlock2 33475 FLtob NA NA audio-keyboard-response 136 NA 14 3 75
1431958 FL learningBlock2 11925 FLdep NA NA audio-keyboard-response 139 NA 14 1 25
1431958 FL learningBlock2 20575 FLbim NA NA audio-keyboard-response 142 NA 14 2 75
1431958 FL learningBlock2 20775 FLbim NA NA audio-keyboard-response 145 NA 14 2 75
1431958 FL learningBlock2 21625 FLbim NA NA audio-keyboard-response 148 NA 14 2 25
1431958 FL learningBlock2 20425 FLbim NA NA audio-keyboard-response 151 NA 14 2 25
1431958 FL learningBlock2 12375 FLdep NA NA audio-keyboard-response 154 NA 14 1 75
1431958 FL learningBlock2 11475 FLdep NA NA audio-keyboard-response 157 NA 14 1 75
1431958 FL learningBlock2 22275 FLbim NA NA audio-keyboard-response 160 NA 14 2 75
1431958 FL learningBlock2 12575 FLdep NA NA audio-keyboard-response 163 NA 14 1 75
1431958 FL learningBlock2 23375 FLbim NA NA audio-keyboard-response 166 NA 14 2 75
1431958 FL learningBlock2 20725 FLbim NA NA audio-keyboard-response 169 NA 14 2 25
1431958 FL learningBlock2 22275 FLbim NA NA audio-keyboard-response 172 NA 14 2 75
1431958 FL learningBlock2 11175 FLdep NA NA audio-keyboard-response 175 NA 14 1 75
1431958 FL learningBlock2 11925 FLdep NA NA audio-keyboard-response 178 NA 14 1 25
1431958 FL learningBlock2 30875 FLtob NA NA audio-keyboard-response 181 NA 14 3 75
1431958 FL learningBlock2 30475 FLtob NA NA audio-keyboard-response 184 NA 14 3 75
1431958 FL learningBlock3 10525 FLdep NA NA audio-keyboard-response 193 NA 14 1 25
1431958 FL learningBlock3 12275 FLdep NA NA audio-keyboard-response 196 NA 14 1 75
1431958 FL learningBlock3 23375 FLbim NA NA audio-keyboard-response 199 NA 14 2 75
1431958 FL learningBlock3 13375 FLdep NA NA audio-keyboard-response 202 NA 14 1 75
1431958 FL learningBlock3 10375 FLdep NA NA audio-keyboard-response 205 NA 14 1 75
1431958 FL learningBlock3 31625 FLtob NA NA audio-keyboard-response 208 NA 14 3 25
1431958 FL learningBlock3 20275 FLbim NA NA audio-keyboard-response 211 NA 14 2 75
1431958 FL learningBlock3 32225 FLtob NA NA audio-keyboard-response 214 NA 14 3 25
1431958 FL learningBlock3 21675 FLbim NA NA audio-keyboard-response 217 NA 14 2 75
1431958 FL learningBlock3 23575 FLbim NA NA audio-keyboard-response 220 NA 14 2 75
1431958 FL learningBlock3 22475 FLbim NA NA audio-keyboard-response 223 NA 14 2 75
1431958 FL learningBlock3 20575 FLbim NA NA audio-keyboard-response 226 NA 14 2 75
1431958 FL learningBlock3 10975 FLdep NA NA audio-keyboard-response 229 NA 14 1 75
1431958 FL learningBlock3 12125 FLdep NA NA audio-keyboard-response 232 NA 14 1 25
1431958 FL learningBlock3 21625 FLbim NA NA audio-keyboard-response 235 NA 14 2 25
1431958 FL learningBlock3 31275 FLtob NA NA audio-keyboard-response 238 NA 14 3 75
1431958 FL learningBlock3 33375 FLtob NA NA audio-keyboard-response 241 NA 14 3 75
1431958 FL learningBlock3 30625 FLtob NA NA audio-keyboard-response 244 NA 14 3 25
1431958 FL learningBlock3 31275 FLtob NA NA audio-keyboard-response 247 NA 14 3 75
1431958 FL learningBlock3 32775 FLtob NA NA audio-keyboard-response 250 NA 14 3 75
1431958 FL learningBlock3 11275 FLdep NA NA audio-keyboard-response 253 NA 14 1 75
1431958 FL learningBlock3 11175 FLdep NA NA audio-keyboard-response 256 NA 14 1 75
1431958 FL learningBlock3 30525 FLtob NA NA audio-keyboard-response 259 NA 14 3 25
1431958 FL learningBlock3 32225 FLtob NA NA audio-keyboard-response 262 NA 14 3 25
1431958 FL learningBlock3 20625 FLbim NA NA audio-keyboard-response 265 NA 14 2 25
1431958 FL learningBlock3 33175 FLtob NA NA audio-keyboard-response 268 NA 14 3 75
1431958 FL learningBlock3 20825 FLbim NA NA audio-keyboard-response 271 NA 14 2 25
1431958 FL learningBlock3 10775 FLdep NA NA audio-keyboard-response 274 NA 14 1 75
1431958 FL learningBlock3 20275 FLbim NA NA audio-keyboard-response 277 NA 14 2 75
1431958 FL learningBlock3 30875 FLtob NA NA audio-keyboard-response 280 NA 14 3 75
1431958 FL learningBlock3 22075 FLbim NA NA audio-keyboard-response 283 NA 14 2 75
1431958 FL learningBlock3 10375 FLdep NA NA audio-keyboard-response 286 NA 14 1 75
1431958 FL learningBlock3 21675 FLbim NA NA audio-keyboard-response 289 NA 14 2 75
1431958 FL learningBlock3 20625 FLbim NA NA audio-keyboard-response 292 NA 14 2 25
1431958 FL learningBlock3 10525 FLdep NA NA audio-keyboard-response 295 NA 14 1 25
1431958 FL learningBlock3 23275 FLbim NA NA audio-keyboard-response 298 NA 14 2 75
1431958 FL learningBlock3 12125 FLdep NA NA audio-keyboard-response 301 NA 14 1 25
1431958 FL learningBlock3 30625 FLtob NA NA audio-keyboard-response 304 NA 14 3 25
1431958 FL learningBlock4 22875 FLbim NA NA audio-keyboard-response 313 NA 14 2 75
1431958 FL learningBlock4 30975 FLtob NA NA audio-keyboard-response 316 NA 14 3 75
1431958 FL learningBlock4 12425 FLdep NA NA audio-keyboard-response 319 NA 14 1 25
1431958 FL learningBlock4 23275 FLbim NA NA audio-keyboard-response 322 NA 14 2 75
1431958 FL learningBlock4 11275 FLdep NA NA audio-keyboard-response 325 NA 14 1 75
1431958 FL learningBlock4 32775 FLtob NA NA audio-keyboard-response 328 NA 14 3 75
1431958 FL learningBlock4 31325 FLtob NA NA audio-keyboard-response 331 NA 14 3 25
1431958 FL learningBlock4 33475 FLtob NA NA audio-keyboard-response 334 NA 14 3 75
1431958 FL learningBlock4 20475 FLbim NA NA audio-keyboard-response 337 NA 14 2 75
1431958 FL learningBlock4 33075 FLtob NA NA audio-keyboard-response 340 NA 14 3 75
1431958 FL learningBlock4 30675 FLtob NA NA audio-keyboard-response 343 NA 14 3 75
1431958 FL learningBlock4 10975 FLdep NA NA audio-keyboard-response 346 NA 14 1 75
1431958 FL learningBlock4 10775 FLdep NA NA audio-keyboard-response 349 NA 14 1 75
1431958 FL learningBlock4 31875 FLtob NA NA audio-keyboard-response 352 NA 14 3 75
1431958 FL learningBlock4 11375 FLdep NA NA audio-keyboard-response 355 NA 14 1 75
1431958 FL learningBlock4 30525 FLtob NA NA audio-keyboard-response 358 NA 14 3 25
1431958 FL learningBlock4 12275 FLdep NA NA audio-keyboard-response 361 NA 14 1 75
1431958 FL learningBlock4 20775 FLbim NA NA audio-keyboard-response 364 NA 14 2 75
1431958 FL learningBlock4 31075 FLtob NA NA audio-keyboard-response 367 NA 14 3 75
1431958 FL learningBlock4 31975 FLtob NA NA audio-keyboard-response 370 NA 14 3 75
1431958 FL learningBlock4 31325 FLtob NA NA audio-keyboard-response 373 NA 14 3 25
1431958 FL learningBlock4 21075 FLbim NA NA audio-keyboard-response 376 NA 14 2 75
1431958 FL learningBlock4 11575 FLdep NA NA audio-keyboard-response 379 NA 14 1 75
1431958 FL learningBlock4 23075 FLbim NA NA audio-keyboard-response 382 NA 14 2 75
1431958 FL learningBlock4 30975 FLtob NA NA audio-keyboard-response 385 NA 14 3 75
1431958 FL learningBlock4 23075 FLbim NA NA audio-keyboard-response 388 NA 14 2 75
1431958 FL learningBlock4 20825 FLbim NA NA audio-keyboard-response 391 NA 14 2 25
1431958 FL learningBlock4 10275 FLdep NA NA audio-keyboard-response 394 NA 14 1 75
1431958 FL learningBlock4 31375 FLtob NA NA audio-keyboard-response 397 NA 14 3 75
1431965 FL learningBlock1 30975 FLtob NA NA audio-keyboard-response 22 NA 14 3 75
1431965 FL learningBlock1 12975 FLdep NA NA audio-keyboard-response 25 NA 14 1 75
1431965 FL learningBlock1 30675 FLtob NA NA audio-keyboard-response 28 NA 14 3 75
1431965 FL learningBlock1 21975 FLbim NA NA audio-keyboard-response 31 NA 14 2 75
1431965 FL learningBlock1 11225 FLdep NA NA audio-keyboard-response 34 NA 14 1 25
1431965 FL learningBlock1 13175 FLdep NA NA audio-keyboard-response 37 NA 14 1 75
1431965 FL learningBlock1 20675 FLbim NA NA audio-keyboard-response 40 NA 14 2 75
1431965 FL learningBlock1 10475 FLdep NA NA audio-keyboard-response 43 NA 14 1 75
1431965 FL learningBlock1 21625 FLbim NA NA audio-keyboard-response 46 NA 14 2 25
1431965 FL learningBlock1 11325 FLdep NA NA audio-keyboard-response 49 NA 14 1 25
1431965 FL learningBlock1 12425 FLdep NA NA audio-keyboard-response 52 NA 14 1 25
1431965 FL learningBlock1 31475 FLtob NA NA audio-keyboard-response 55 NA 14 3 75
1431965 FL learningBlock1 20775 FLbim NA NA audio-keyboard-response 58 NA 14 2 75
1431965 FL learningBlock1 32575 FLtob NA NA audio-keyboard-response 61 NA 14 3 75
1431965 FL learningBlock1 12875 FLdep NA NA audio-keyboard-response 64 NA 14 1 75
1431965 FL learningBlock1 30975 FLtob NA NA audio-keyboard-response 67 NA 14 3 75
1431965 FL learningBlock1 12075 FLdep NA NA audio-keyboard-response 70 NA 14 1 75
1431965 FL learningBlock1 31475 FLtob NA NA audio-keyboard-response 73 NA 14 3 75
1431965 FL learningBlock1 20675 FLbim NA NA audio-keyboard-response 76 NA 14 2 75
1431965 FL learningBlock1 20975 FLbim NA NA audio-keyboard-response 79 NA 14 2 75
1431965 FL learningBlock1 31225 FLtob NA NA audio-keyboard-response 82 NA 14 3 25
1431965 FL learningBlock1 21425 FLbim NA NA audio-keyboard-response 85 NA 14 2 25
1431965 FL learningBlock1 20175 FLbim NA NA audio-keyboard-response 88 NA 14 2 75
1431965 FL learningBlock1 21275 FLbim NA NA audio-keyboard-response 91 NA 14 2 75
1431965 FL learningBlock1 21425 FLbim NA NA audio-keyboard-response 94 NA 14 2 25
1431965 FL learningBlock1 11475 FLdep NA NA audio-keyboard-response 97 NA 14 1 75
1431965 FL learningBlock1 12375 FLdep NA NA audio-keyboard-response 100 NA 14 1 75
1431965 FL learningBlock1 21475 FLbim NA NA audio-keyboard-response 103 NA 14 2 75
1431965 FL learningBlock2 20175 FLbim NA NA audio-keyboard-response 112 NA 14 2 75
1431965 FL learningBlock2 10475 FLdep NA NA audio-keyboard-response 115 NA 14 1 75
1431965 FL learningBlock2 30175 FLtob NA NA audio-keyboard-response 118 NA 14 3 75
1431965 FL learningBlock2 23075 FLbim NA NA audio-keyboard-response 121 NA 14 2 75
1431965 FL learningBlock2 10825 FLdep NA NA audio-keyboard-response 124 NA 14 1 25
1431965 FL learningBlock2 31375 FLtob NA NA audio-keyboard-response 127 NA 14 3 75
1431965 FL learningBlock2 31575 FLtob NA NA audio-keyboard-response 130 NA 14 3 75
1431965 FL learningBlock2 20825 FLbim NA NA audio-keyboard-response 133 NA 14 2 25
1431965 FL learningBlock2 20775 FLbim NA NA audio-keyboard-response 136 NA 14 2 75
1431965 FL learningBlock2 30775 FLtob NA NA audio-keyboard-response 139 NA 14 3 75
1431965 FL learningBlock2 13475 FLdep NA NA audio-keyboard-response 142 NA 14 1 75
1431965 FL learningBlock2 12575 FLdep NA NA audio-keyboard-response 145 NA 14 1 75
1431965 FL learningBlock2 20125 FLbim NA NA audio-keyboard-response 148 NA 14 2 25
1431965 FL learningBlock2 11675 FLdep NA NA audio-keyboard-response 151 NA 14 1 75
1431965 FL learningBlock2 20125 FLbim NA NA audio-keyboard-response 154 NA 14 2 25
1431965 FL learningBlock2 12075 FLdep NA NA audio-keyboard-response 157 NA 14 1 75
1431965 FL learningBlock2 23375 FLbim NA NA audio-keyboard-response 160 NA 14 2 75
1431965 FL learningBlock2 10775 FLdep NA NA audio-keyboard-response 163 NA 14 1 75
1431965 FL learningBlock2 32675 FLtob NA NA audio-keyboard-response 166 NA 14 3 75
1431965 FL learningBlock2 32675 FLtob NA NA audio-keyboard-response 169 NA 14 3 75
1431965 FL learningBlock2 30775 FLtob NA NA audio-keyboard-response 172 NA 14 3 75
1431965 FL learningBlock2 31975 FLtob NA NA audio-keyboard-response 175 NA 14 3 75
1431965 FL learningBlock2 32225 FLtob NA NA audio-keyboard-response 178 NA 14 3 25
1431965 FL learningBlock2 11075 FLdep NA NA audio-keyboard-response 181 NA 14 1 75
1431965 FL learningBlock2 12425 FLdep NA NA audio-keyboard-response 184 NA 14 1 25
1431965 FL learningBlock2 21675 FLbim NA NA audio-keyboard-response 187 NA 14 2 75
1431965 FL learningBlock2 31975 FLtob NA NA audio-keyboard-response 190 NA 14 3 75
1431965 FL learningBlock2 20375 FLbim NA NA audio-keyboard-response 193 NA 14 2 75
1431965 FL learningBlock2 33375 FLtob NA NA audio-keyboard-response 196 NA 14 3 75
1431965 FL learningBlock2 21525 FLbim NA NA audio-keyboard-response 199 NA 14 2 25
1431965 FL learningBlock2 31825 FLtob NA NA audio-keyboard-response 202 NA 14 3 25
1431965 FL learningBlock2 31175 FLtob NA NA audio-keyboard-response 205 NA 14 3 75
1431965 FL learningBlock2 20825 FLbim NA NA audio-keyboard-response 208 NA 14 2 25
1431965 FL learningBlock2 13575 FLdep NA NA audio-keyboard-response 211 NA 14 1 75
1431965 FL learningBlock2 23375 FLbim NA NA audio-keyboard-response 214 NA 14 2 75
1431965 FL learningBlock2 32975 FLtob NA NA audio-keyboard-response 217 NA 14 3 75
1431965 FL learningBlock2 31825 FLtob NA NA audio-keyboard-response 220 NA 14 3 25
1431965 FL learningBlock3 22375 FLbim NA NA audio-keyboard-response 229 NA 14 2 75
1431965 FL learningBlock3 12975 FLdep NA NA audio-keyboard-response 232 NA 14 1 75
1431965 FL learningBlock3 23175 FLbim NA NA audio-keyboard-response 235 NA 14 2 75
1431965 FL learningBlock3 13575 FLdep NA NA audio-keyboard-response 238 NA 14 1 75
1431965 FL learningBlock3 21675 FLbim NA NA audio-keyboard-response 241 NA 14 2 75
1431965 FL learningBlock3 21275 FLbim NA NA audio-keyboard-response 244 NA 14 2 75
1431965 FL learningBlock3 31375 FLtob NA NA audio-keyboard-response 247 NA 14 3 75
1431965 FL learningBlock3 32575 FLtob NA NA audio-keyboard-response 250 NA 14 3 75
1431965 FL learningBlock3 32025 FLtob NA NA audio-keyboard-response 253 NA 14 3 25
1431965 FL learningBlock3 11775 FLdep NA NA audio-keyboard-response 256 NA 14 1 75
1431965 FL learningBlock3 11675 FLdep NA NA audio-keyboard-response 259 NA 14 1 75
1431965 FL learningBlock3 30675 FLtob NA NA audio-keyboard-response 262 NA 14 3 75
1431965 FL learningBlock3 12375 FLdep NA NA audio-keyboard-response 265 NA 14 1 75
1431965 FL learningBlock3 32025 FLtob NA NA audio-keyboard-response 268 NA 14 3 25
1431965 FL learningBlock3 11125 FLdep NA NA audio-keyboard-response 271 NA 14 1 25
1431965 FL learningBlock3 21475 FLbim NA NA audio-keyboard-response 274 NA 14 2 75
1431965 FL learningBlock3 11075 FLdep NA NA audio-keyboard-response 277 NA 14 1 75
1431965 FL learningBlock3 12475 FLdep NA NA audio-keyboard-response 280 NA 14 1 75
1431965 FL learningBlock3 31775 FLtob NA NA audio-keyboard-response 283 NA 14 3 75
1431965 FL learningBlock3 23175 FLbim NA NA audio-keyboard-response 286 NA 14 2 75
1431965 FL learningBlock3 11475 FLdep NA NA audio-keyboard-response 289 NA 14 1 75
1431965 FL learningBlock3 31225 FLtob NA NA audio-keyboard-response 292 NA 14 3 25
1431965 FL learningBlock3 30125 FLtob NA NA audio-keyboard-response 295 NA 14 3 25
1431965 FL learningBlock3 31575 FLtob NA NA audio-keyboard-response 298 NA 14 3 75
1431965 FL learningBlock3 31175 FLtob NA NA audio-keyboard-response 301 NA 14 3 75
1431965 FL learningBlock3 22375 FLbim NA NA audio-keyboard-response 304 NA 14 2 75
1431965 FL learningBlock4 23575 FLbim NA NA audio-keyboard-response 313 NA 14 2 75
1431965 FL learningBlock4 12475 FLdep NA NA audio-keyboard-response 316 NA 14 1 75
1431965 FL learningBlock4 12575 FLdep NA NA audio-keyboard-response 319 NA 14 1 75
1431965 FL learningBlock4 20975 FLbim NA NA audio-keyboard-response 322 NA 14 2 75
1431965 FL learningBlock4 23275 FLbim NA NA audio-keyboard-response 325 NA 14 2 75
1431965 FL learningBlock4 33375 FLtob NA NA audio-keyboard-response 328 NA 14 3 75
1431965 FL learningBlock4 11125 FLdep NA NA audio-keyboard-response 331 NA 14 1 25
1431965 FL learningBlock4 21975 FLbim NA NA audio-keyboard-response 334 NA 14 2 75
1431965 FL learningBlock4 21625 FLbim NA NA audio-keyboard-response 337 NA 14 2 25
1431965 FL learningBlock4 21525 FLbim NA NA audio-keyboard-response 340 NA 14 2 25
1431965 FL learningBlock4 11325 FLdep NA NA audio-keyboard-response 343 NA 14 1 25
1431965 FL learningBlock4 32975 FLtob NA NA audio-keyboard-response 346 NA 14 3 75
1431965 FL learningBlock4 13175 FLdep NA NA audio-keyboard-response 349 NA 14 1 75
1431965 FL learningBlock4 10825 FLdep NA NA audio-keyboard-response 352 NA 14 1 25
1431965 FL learningBlock4 30175 FLtob NA NA audio-keyboard-response 355 NA 14 3 75
1431965 FL learningBlock4 10775 FLdep NA NA audio-keyboard-response 358 NA 14 1 75
1431965 FL learningBlock4 13475 FLdep NA NA audio-keyboard-response 361 NA 14 1 75
1431965 FL learningBlock4 32875 FLtob NA NA audio-keyboard-response 364 NA 14 3 75
1431965 FL learningBlock4 30125 FLtob NA NA audio-keyboard-response 367 NA 14 3 25
1431965 FL learningBlock4 11775 FLdep NA NA audio-keyboard-response 370 NA 14 1 75
1431965 FL learningBlock4 12875 FLdep NA NA audio-keyboard-response 373 NA 14 1 75
1431965 FL learningBlock4 31775 FLtob NA NA audio-keyboard-response 376 NA 14 3 75
1431965 FL learningBlock4 32875 FLtob NA NA audio-keyboard-response 379 NA 14 3 75
1431965 FL learningBlock4 11225 FLdep NA NA audio-keyboard-response 382 NA 14 1 25
1431965 FL learningBlock4 32225 FLtob NA NA audio-keyboard-response 385 NA 14 3 25
1431965 FL learningBlock4 23075 FLbim NA NA audio-keyboard-response 388 NA 14 2 75
1431965 FL learningBlock4 23575 FLbim NA NA audio-keyboard-response 391 NA 14 2 75
1431965 FL learningBlock4 20375 FLbim NA NA audio-keyboard-response 394 NA 14 2 75
1431965 FL learningBlock4 23275 FLbim NA NA audio-keyboard-response 397 NA 14 2 75
1431946 FL learningBlock1 31675 FLtob NA NA audio-keyboard-response 22 NA 14 3 75
1431946 FL learningBlock1 11175 FLdep NA NA audio-keyboard-response 25 NA 14 1 75
1431946 FL learningBlock1 32675 FLtob NA NA audio-keyboard-response 28 NA 14 3 75
1431946 FL learningBlock1 33475 FLtob NA NA audio-keyboard-response 31 NA 14 3 75
1431946 FL learningBlock1 12475 FLdep NA NA audio-keyboard-response 34 NA 14 1 75
1431946 FL learningBlock1 21775 FLbim NA NA audio-keyboard-response 37 NA 14 2 75
1431946 FL learningBlock1 31275 FLtob NA NA audio-keyboard-response 40 NA 14 3 75
1431946 FL learningBlock1 31375 FLtob NA NA audio-keyboard-response 43 NA 14 3 75
1431946 FL learningBlock1 12175 FLdep NA NA audio-keyboard-response 46 NA 14 1 75
1431946 FL learningBlock1 23375 FLbim NA NA audio-keyboard-response 49 NA 14 2 75
